FR-CRC	DE-CRC	CN-CRC	US-CRC	AT-CRC	all
K03125	0.503557067738942	0.533194444444444	0.497463216641299	0.461723372781065	0.513802622498275	0.502355512384653
K03126	0.522115682029075	0.554583333333333	0.475900558092339	0.484467455621302	0.575569358178054	0.526888052452647
K03129	0.489019486545005	0.472777777777778	0.561643835616438	0.452292899408284	0.55831608005521	0.502379796017484
K03130	0.445097432725023	0.487222222222222	0.490740740740741	0.480399408284024	0.524154589371981	0.484264205925206
K03135	0.54283946798639	0.462222222222222	0.476534753932014	0.540310650887574	0.550552104899931	0.512172170956775
K03136	0.540983606557377	0.523333333333333	0.525114155251142	0.502218934911243	0.626293995859213	0.531714424477902
K03142	0.56232601299103	0.314444444444444	0.471080669710807	0.580251479289941	0.552622498274672	0.491652501214182
K03146	0.623105474791216	0.573055555555556	0.53234398782344	0.527551775147929	0.660282953761215	0.575831714424478
K03147	0.438601917723477	0.323888888888889	0.597412480974125	0.562130177514793	0.333850931677019	0.457788975230695
K03148	0.514382926074853	0.397222222222222	0.559107052257737	0.554733727810651	0.567460317460317	0.50415857212239
K03149	0.422208475100526	0.325833333333333	0.56595636732623	0.526257396449704	0.373533471359558	0.436510441962118
K03150	0.49860810392824	0.489444444444444	0.605022831050228	0.578032544378698	0.391476880607315	0.500115347255949
K03151	0.361583668419425	0.374444444444444	0.516742770167428	0.406065088757396	0.315562456866805	0.393825886352598
K03152	0.442004330343334	0.288055555555556	0.548706240487062	0.525887573964497	0.323153899240856	0.410788003885381
K03154	0.339622641509434	0.388888888888889	0.503297818366311	0.505917159763314	0.359730848861284	0.41793953375425
K03155	0.417259511289824	0.387638888888889	0.407661085743278	0.418639053254438	0.475327812284334	0.419687955318116
K03163	0.307763686978039	0.339166666666667	0.350076103500761	0.51664201183432	0.476190476190476	0.394396551724138
K03164	0.375502629137024	0.407916666666667	0.453069507864028	0.426405325443787	0.577467218771567	0.441779990286547
K03165	0.447571914630374	0.506666666666667	0.450913242009132	0.436020710059172	0.538819875776398	0.464600534239922
K03166	0.55119084441695	0.491111111111111	0.548072044647387	0.489275147928994	0.693236714975845	0.534932005828072
K03167	0.549953603464275	0.511388888888889	0.549340436326738	0.521264792899408	0.690648723257419	0.544250849927149
K03168	0.454067429631921	0.295	0.604769152714358	0.401257396449704	0.363181504485852	0.423269791160758
K03169	0.540364986081039	0.406666666666667	0.614408929477423	0.513683431952663	0.369392684610076	0.466956046624575
K03177	0.539127745128364	0.338055555555556	0.595383054287164	0.45414201183432	0.403554175293306	0.46514691597863
K03178	0.412929167955459	0.473333333333333	0.460679857940132	0.470044378698225	0.517943409247757	0.46477659057795
K03179	0.706155273739561	0.555555555555556	0.564180618975139	0.568417159763314	0.617149758454106	0.600904565322972
K03181	0.635323229198887	0.550555555555556	0.518264840182648	0.597263313609467	0.647342995169082	0.593722680913065
K03182	0.586142901330034	0.488055555555556	0.627092846270928	0.611316568047337	0.463595583160801	0.551426663428849
K03183	0.613671512527065	0.496111111111111	0.621765601217656	0.51146449704142	0.568840579710145	0.555336328314716
K03184	0.529075162387875	0.438333333333333	0.471080669710807	0.5	0.517253278122843	0.504717095677513
K03185	0.627899783482833	0.524444444444444	0.509512937595129	0.599667159763314	0.632677708764665	0.586735065565809
K03186	0.660686668728735	0.454166666666667	0.595636732623034	0.589127218934911	0.51432022084196	0.559755949490044
K03187	0.320136096504794	0.470833333333333	0.510908168442415	0.543639053254438	0.30831608005521	0.420489315201554
K03188	0.336529539127745	0.456666666666667	0.514459665144597	0.526627218934911	0.317287784679089	0.422286304031083
K03189	0.265697494587071	0.274444444444444	0.388381532217149	0.45414201183432	0.286231884057971	0.327167314230209
K03190	0.31858954531395	0.450555555555556	0.505073566717402	0.53439349112426	0.311766735679779	0.417271733851384
K03191	0.266934735539746	0.386666666666667	0.479452054794521	0.506286982248521	0.31935817805383	0.390571879553181
K03192	0.499226724404578	0.499722222222222	0.45636732623034	0.49112426035503	0.517080745341615	0.496624575036425
K03194	0.614599443241571	0.541111111111111	0.51027397260274	0.518491124260355	0.603692201518288	0.568091306459446
K03195	0.60098979276214	0.514722222222222	0.511161846778285	0.412352071005917	0.54951690821256	0.528575764934434
K03196	0.608722548716363	0.482777777777778	0.533485540334855	0.428254437869822	0.603347135955832	0.544256920835357
K03197	0.545313949891741	0.495694444444444	0.546676813800101	0.50832100591716	0.604899930986888	0.546739922292375
K03198	0.508196721311475	0.566805555555556	0.598680872653475	0.500739644970414	0.54520358868185	0.554231423020884
K03199	0.601917723476647	0.452222222222222	0.52105530187722	0.388313609467456	0.527777777777778	0.506259106362312
K03200	0.634549953603464	0.51375	0.550228310502283	0.424741124260355	0.593340234644583	0.558189655172414
K03201	0.503247757500773	0.520833333333333	0.508498224251649	0.47448224852071	0.619737750172533	0.530919135502671
K03203	0.450355706773894	0.506944444444444	0.525494672754947	0.453217455621302	0.592305037957212	0.507242593491986
K03204	0.649860810392824	0.51875	0.533231861998985	0.402181952662722	0.592995169082126	0.553296503156872
K03205	0.45437673987009	0.4075	0.548198883815322	0.457100591715976	0.363181504485852	0.428915735794075
K03206	0.473090009279307	0.485833333333333	0.42300862506342	0.487795857988166	0.630952380952381	0.495076493443419
K03207	0.604392205381998	0.559166666666667	0.507102993404363	0.574704142011834	0.623706004140787	0.574192569208354
K03208	0.633467367769873	0.5375	0.561136478944698	0.574334319526627	0.614734299516908	0.575346041767849
K03210	0.420661923909681	0.473333333333333	0.637239979705733	0.543639053254438	0.346273291925466	0.469177999028655
K03212	0.613052892050727	0.516388888888889	0.464865550481989	0.639792899408284	0.593685300207039	0.567672413793103
K03214	0.630992885864522	0.479166666666667	0.476154236428209	0.575073964497041	0.660455486542443	0.576432734337057
K03215	0.320136096504794	0.253055555555556	0.531456113647894	0.399408284023669	0.300034506556246	0.359464545896066
K03216	0.300958861738324	0.3475	0.526889903602232	0.395710059171598	0.305383022774327	0.374101505585236
K03217	0.333436436746056	0.409722222222222	0.60958904109589	0.434171597633136	0.34144237405107	0.42232272948033
K03218	0.462109495824312	0.310555555555556	0.571537290715373	0.396819526627219	0.375948930296756	0.422189169499757
K03219	0.660377358490566	0.564722222222222	0.53234398782344	0.614644970414201	0.681849551414769	0.620052209810588
K03220	0.69950510361893	0.508333333333333	0.514459665144597	0.556952662721893	0.636473429951691	0.591603933948519
K03221	0.685431487782246	0.508055555555556	0.482496194824962	0.669008875739645	0.617149758454106	0.586164400194269
K03222	0.67862666254253	0.462222222222222	0.509386098427194	0.663091715976331	0.680986887508627	0.606586935405537
K03223	0.677698731828024	0.517222222222222	0.530441400304414	0.540680473372781	0.650621118012422	0.595853569694026
K03224	0.677080111351686	0.513611111111111	0.539827498731608	0.547337278106509	0.642167011732229	0.595167557066537
K03225	0.657593566347046	0.450833333333333	0.453069507864028	0.65939349112426	0.701863354037267	0.597626274890724
K03226	0.674141664089081	0.504027777777778	0.506341958396753	0.658653846153846	0.696514837819186	0.614539825157844
K03227	0.670584596350139	0.440555555555556	0.504312531709792	0.61612426035503	0.663388543823326	0.589746236036911
K03228	0.684967522424992	0.489444444444444	0.497716894977169	0.571190828402367	0.607832988267771	0.579194997571637
K03229	0.59820600061862	0.469444444444444	0.522831050228311	0.680843195266272	0.681849551414769	0.591112190383681
K03230	0.66888339004021	0.518055555555555	0.537290715372907	0.557322485207101	0.643029675638371	0.599866440019427
K03231	0.544695329415404	0.491527777777778	0.481227803145611	0.494637573964497	0.688750862663906	0.52878824672171
K03232	0.540983606557377	0.487222222222222	0.459918822932522	0.479474852071006	0.635610766045549	0.511176542010685
K03233	0.396535725332509	0.452222222222222	0.460426179604262	0.451923076923077	0.543133195307108	0.458559980573094
K03234	0.549180327868853	0.495694444444444	0.52181633688483	0.444341715976331	0.638543823326432	0.518989800874211
K03236	0.558614290133003	0.49	0.518264840182648	0.503328402366864	0.590062111801242	0.519317629917436
K03237	0.553201360965048	0.481666666666667	0.527143581938103	0.48594674556213	0.65200138026225	0.525953132588635
K03238	0.539746365604702	0.520555555555556	0.516742770167428	0.512758875739645	0.62008281573499	0.528545410393395
K03239	0.509433962264151	0.469444444444444	0.481481481481481	0.490384615384615	0.524844720496894	0.493680184555609
K03240	0.437055366532632	0.475555555555556	0.488584474885845	0.461538461538462	0.527605244996549	0.476693783389995
K03242	0.538199814413857	0.493333333333333	0.502029426686961	0.489460059171598	0.647688060731539	0.517472073822244
K03243	0.467677080111352	0.457777777777778	0.590309487569762	0.470044378698225	0.513285024154589	0.506841913550267
K03246	0.445097432725023	0.498055555555556	0.470319634703196	0.47189349112426	0.531400966183575	0.481860126274891
K03248	0.60098979276214	0.580833333333333	0.547437848807712	0.567862426035503	0.667874396135266	0.590074065080136
K03250	0.437210021651717	0.45	0.490740740740741	0.471523668639053	0.503105590062112	0.469281204468188
K03251	0.437055366532632	0.465694444444444	0.490740740740741	0.462093195266272	0.495341614906832	0.469341913550267
K03252	0.427466749149397	0.451666666666667	0.436580416032471	0.378328402366864	0.486887508626639	0.429237493929092
K03254	0.446953294154037	0.368611111111111	0.554794520547945	0.47448224852071	0.421152518978606	0.453223652258378
K03255	0.433962264150943	0.463333333333333	0.469304921359716	0.463387573964497	0.509489302967564	0.4643516270034
K03256	0.412929167955459	0.48625	0.462962962962963	0.453772189349112	0.532608695652174	0.468856240893638
K03257	0.486235694401485	0.555	0.580162354134957	0.55991124260355	0.501552795031056	0.531477659057795
K03260	0.402103309619548	0.380277777777778	0.450532724505327	0.460798816568047	0.513285024154589	0.442769548324429
K03263	0.538045159294773	0.447222222222222	0.481227803145611	0.481508875739645	0.623706004140787	0.501323457989315
K03264	0.547479121558924	0.513611111111111	0.508751902587519	0.496301775147929	0.647860593512767	0.528606119475474
K03265	0.536343952984844	0.4875	0.535768645357686	0.516457100591716	0.672187715665977	0.534227780475959
K03267	0.508815341787813	0.472222222222222	0.43480466768138	0.478180473372781	0.537094547964113	0.482776833414279
K03269	0.676152180637179	0.536111111111111	0.545408422120751	0.612056213017751	0.730676328502415	0.613957017969888
K03270	0.711413547788432	0.477222222222222	0.511415525114155	0.541420118343195	0.672705314009662	0.5909725594949
K03271	0.608413238478194	0.508333333333333	0.623541349568747	0.517011834319527	0.636818495514148	0.588677756192326
K03272	0.720692854933498	0.56	0.576103500761035	0.455621301775148	0.694789510006901	0.617065322972317
K03273	0.532013609650479	0.482222222222222	0.620497209538305	0.517751479289941	0.590579710144928	0.55606483729966
K03274	0.670893906588308	0.573611111111111	0.621258244545916	0.564349112426035	0.651656314699793	0.625892423506557
K03275	0.498917414166409	0.493611111111111	0.52156265854896	0.387573964497041	0.614389233954451	0.515049781447305
K03276	0.543458088462728	0.500555555555556	0.490106544901065	0.464497041420118	0.493271221532091	0.496102476930549
K03277	0.519331889885555	0.472916666666667	0.50025367833587	0.505917159763314	0.583333333333333	0.532643273433706
K03278	0.519641200123724	0.538333333333333	0.482496194824962	0.563239644970414	0.695479641131815	0.569129431762992
K03279	0.403959171048562	0.426944444444444	0.488077118214105	0.513313609467456	0.535369220151829	0.485059494900437
K03280	0.515156201670275	0.391666666666667	0.414890918315576	0.481139053254438	0.461870255348516	0.451900194269063
K03281	0.616455304670585	0.601111111111111	0.628614916286149	0.643491124260355	0.644064872325742	0.622492714910151
K03282	0.444788122486854	0.483611111111111	0.605022831050228	0.416050295857988	0.469461697722567	0.471800631374454
K03283	0.355706773894216	0.468611111111111	0.518264840182648	0.418269230769231	0.536576949620428	0.460265905779505
K03284	0.470770182493041	0.558055555555556	0.607305936073059	0.575443786982249	0.452553485162181	0.525431034482759
K03285	0.37395607794618	0.455694444444444	0.39167935058346	0.411797337278107	0.603692201518288	0.46093370568237
K03286	0.627899783482833	0.581666666666667	0.567985794013191	0.589497041420118	0.728605935127674	0.61719888295289
K03287	0.573151871326941	0.555277777777778	0.491121258244546	0.575443786982249	0.655797101449275	0.574180427391938
K03288	0.539437055366533	0.438611111111111	0.52232369355657	0.53698224852071	0.553485162180814	0.53226080621661
K03289	0.542066192390968	0.421666666666667	0.557077625570776	0.5625	0.803140096618358	0.572553423992229
K03290	0.61212496133622	0.493055555555556	0.471461187214612	0.594674556213018	0.622325741890959	0.569347984458475
K03291	0.635477884317971	0.468055555555556	0.5	0.610576923076923	0.643719806763285	0.582643273433706
K03292	0.418496752242499	0.437222222222222	0.538051750380517	0.463387573964497	0.376984126984127	0.452167314230209
K03293	0.394679863903495	0.424166666666667	0.537544393708777	0.555473372781065	0.42736369910283	0.46876517727052
K03294	0.405505722239406	0.404722222222222	0.584728564180619	0.521079881656805	0.42184265010352	0.46922049538611
K03296	0.662233219919579	0.549722222222222	0.590816844241502	0.572855029585799	0.63992408557626	0.606781204468189
K03297	0.665326322301268	0.5425	0.558346017250127	0.514792899408284	0.629572118702553	0.59179820301117
K03298	0.754098360655738	0.590833333333333	0.648909183155759	0.528476331360947	0.614734299516908	0.627750121418164
K03299	0.539746365604702	0.412777777777778	0.582952815829528	0.521449704142012	0.490165631469979	0.508663186012627
K03300	0.5208784410764	0.400555555555556	0.620243531202435	0.520340236686391	0.51432022084196	0.509707382224381
K03301	0.535725332508506	0.550277777777778	0.541349568746829	0.4375	0.551069703243616	0.513440990772219
K03303	0.651407361583668	0.493333333333333	0.663876204972095	0.61353550295858	0.546756383712905	0.589879796017484
K03304	0.586142901330034	0.455416666666667	0.534373414510401	0.641457100591716	0.653381642512077	0.582291160757649
K03305	0.669038045159295	0.593333333333333	0.583967529173009	0.622781065088757	0.703071083505866	0.639831228751821
K03306	0.650479430869162	0.633888888888889	0.623541349568747	0.568786982248521	0.580572808833678	0.61827950461389
K03307	0.72842561088772	0.614722222222222	0.698122780314561	0.592085798816568	0.71031746031746	0.664819086935406
K03308	0.29631920816579	0.31	0.516235413495687	0.449704142011834	0.354209799861974	0.380142059252064
K03309	0.42653881843489	0.336388888888889	0.537290715372907	0.481878698224852	0.346618357487923	0.419615104419621
K03310	0.406742963192082	0.235833333333333	0.555555555555556	0.494082840236686	0.315907522429262	0.395720009713453
K03311	0.617073925146922	0.398888888888889	0.602993404363267	0.52810650887574	0.474292615596963	0.533493200582807
K03312	0.466130528920507	0.341111111111111	0.545662100456621	0.479289940828402	0.554692891649413	0.48345677513356
K03313	0.629755644911847	0.533055555555556	0.5441400304414	0.55103550295858	0.524672187715666	0.558153229723167
K03314	0.603928240024745	0.471111111111111	0.514967021816337	0.598372781065089	0.636300897170462	0.578794317629918
K03315	0.71759975255181	0.572777777777778	0.682648401826484	0.629437869822485	0.548826777087647	0.634683098591549
K03316	0.354160222703371	0.383055555555556	0.536022323693557	0.490754437869822	0.356280193236715	0.425054638173871
K03317	0.632848747293535	0.541666666666667	0.548706240487062	0.603180473372781	0.578847481021394	0.573949732880039
K03319	0.718218373028147	0.441944444444444	0.618214104515474	0.572115384615385	0.627156659765355	0.608262506070908
K03320	0.184348901948654	0.275277777777778	0.437595129375951	0.398668639053254	0.295548654244306	0.319214424477902
K03321	0.460253634395298	0.386111111111111	0.559614408929477	0.459689349112426	0.550207039337474	0.477313016027198
K03322	0.531394989174142	0.525555555555556	0.557584982242517	0.585798816568047	0.425293305728088	0.523451918406994
K03324	0.397463656047015	0.331388888888889	0.524606798579401	0.430473372781065	0.316252587991718	0.392672413793103
K03325	0.497989483451902	0.445	0.481481481481481	0.544008875739645	0.48567977915804	0.479437833899951
K03326	0.510052582740489	0.424444444444444	0.510400811770675	0.531065088757396	0.65303657694962	0.543097377367654
K03327	0.410145375811939	0.284166666666667	0.547945205479452	0.471523668639053	0.279330572808834	0.383833171442448
K03328	0.507268790596969	0.551944444444444	0.557838660578387	0.604289940828402	0.700655624568668	0.574447547353084
K03329	0.61490875347974	0.575277777777778	0.501395230847286	0.653476331360947	0.582470669427191	0.585684798445848
K03330	0.4791215589236	0.525	0.481481481481481	0.449704142011834	0.475672877846791	0.477640845070423
K03331	0.406897618311166	0.3675	0.436834094368341	0.365014792899408	0.424948240165631	0.39732272948033
K03332	0.576863594184968	0.531666666666667	0.552511415525114	0.617233727810651	0.556418219461698	0.561297960174842
K03335	0.499226724404578	0.461666666666667	0.574327752409944	0.418639053254438	0.39975845410628	0.473439776590578
K03336	0.477884317970925	0.396111111111111	0.508371385083714	0.398668639053254	0.361801242236025	0.436358669256921
K03337	0.492112588926693	0.467777777777778	0.517503805175038	0.409763313609467	0.364216701173223	0.459786304031083
K03338	0.477884317970925	0.449722222222222	0.514205986808727	0.43491124260355	0.375948930296756	0.456453375424964
K03339	0.453294154036499	0.536111111111111	0.589041095890411	0.49426775147929	0.360075914423741	0.470695726080622
K03340	0.558304979894835	0.597777777777778	0.632927447995941	0.570636094674556	0.498447204968944	0.556951189898009
K03341	0.445097432725023	0.462222222222222	0.462962962962963	0.453772189349112	0.54623878536922	0.47169742593492
K03342	0.394061243427157	0.503333333333333	0.505834601725013	0.388313609467456	0.388026224982747	0.43243079164643
K03346	0.366532632230127	0.448055555555556	0.460933536276002	0.430473372781065	0.513285024154589	0.429073579407479
K03350	0.572997216207856	0.548888888888889	0.624936580416033	0.49741124260355	0.662698412698413	0.571800631374454
K03353	0.471698113207547	0.572916666666667	0.530695078640284	0.449334319526627	0.520703933747412	0.503751821272462
K03355	0.412929167955459	0.464861111111111	0.455352612886859	0.479844674556213	0.527605244996549	0.466233608547839
K03357	0.50417568821528	0.483333333333333	0.516235413495687	0.453402366863905	0.521221532091097	0.495932491500728
K03364	0.44184967522425	0.431111111111111	0.433028919330289	0.480399408284024	0.586093857832988	0.476165614375911
K03366	0.428085369625735	0.488333333333333	0.512683916793506	0.438979289940828	0.425638371290545	0.456793346284604
K03367	0.320754716981132	0.459722222222222	0.518772196854389	0.566937869822485	0.355590062111801	0.438653472559495
K03376	0.507732755954222	0.483888888888889	0.517884322678843	0.500184911242604	0.570738440303658	0.512967459932006
K03381	0.522115682029075	0.495416666666667	0.482623033992897	0.515717455621302	0.576777087646653	0.525182127246236
K03382	0.669965975873801	0.544444444444444	0.628107559614409	0.468565088757396	0.586783988957902	0.576973045167557
K03383	0.555830497989483	0.595138888888889	0.496194824961948	0.46042899408284	0.5175983436853	0.534476687712482
K03385	0.632230126817198	0.565833333333333	0.538812785388128	0.609097633136095	0.6067977915804	0.600321758135017
K03386	0.672440457779153	0.666388888888889	0.612379502790462	0.605029585798816	0.625086266390614	0.637512141816416
K03387	0.635013918960718	0.586111111111111	0.546676813800101	0.593195266272189	0.673740510697032	0.61275497814473
K03388	0.613362202288896	0.461666666666667	0.619736174530695	0.5	0.348688750862664	0.481380524526469
K03389	0.625115991339313	0.488333333333333	0.605276509386098	0.529215976331361	0.409765355417529	0.498876881981544
K03390	0.660686668728735	0.488333333333333	0.613140537798072	0.553254437869823	0.438060731538992	0.52280840213696
K03392	0.599752551809465	0.565833333333333	0.632546930492136	0.484467455621302	0.597308488612836	0.582121175327829
K03394	0.582121868233839	0.428333333333333	0.571029934043633	0.557322485207101	0.340407177363699	0.485957989315202
K03399	0.611506340859883	0.513888888888889	0.480339928970066	0.480399408284024	0.608523119392685	0.54410514813016
K03400	0.561398082276523	0.6375	0.53259766615931	0.539940828402367	0.624051069703244	0.577616561437591
K03402	0.461181565109805	0.383055555555556	0.56544901065449	0.494822485207101	0.366287094547964	0.446072122389509
K03403	0.504484998453449	0.548472222222222	0.562531709791984	0.501479289940828	0.54848171152519	0.539673385138417
K03404	0.615218063717909	0.464722222222222	0.558092338914257	0.387943786982249	0.659937888198758	0.556137688198154
K03405	0.670893906588308	0.503333333333333	0.572805682394724	0.438609467455621	0.694444444444444	0.590074065080136
K03406	0.344880915558305	0.351388888888889	0.376966007102993	0.417899408284024	0.472912353347136	0.39971466731423
K03407	0.454686050108259	0.382222222222222	0.4779299847793	0.491494082840237	0.662008281573499	0.501839485186984
K03408	0.363130219610269	0.405833333333333	0.374429223744292	0.396819526627219	0.569185645272602	0.425843856240894
K03409	0.319362820909372	0.393611111111111	0.299594114662608	0.335613905325444	0.52536231884058	0.383068237008256
K03410	0.380142282709558	0.404444444444444	0.419330289193303	0.396819526627219	0.520876466528641	0.429522826614862
K03411	0.375502629137024	0.375277777777778	0.39015728056824	0.380177514792899	0.507763975155279	0.411370811073337
K03412	0.375193318898856	0.348055555555556	0.406392694063927	0.404215976331361	0.589544513457557	0.428296503156872
K03413	0.383235385091247	0.427222222222222	0.420091324200913	0.400887573964497	0.511559696342305	0.439017727051967
K03414	0.607485307763687	0.525833333333333	0.549213597158803	0.623890532544379	0.63440303657695	0.593491986401166
K03415	0.3489019486545	0.392777777777778	0.380517503805175	0.379437869822485	0.517425810904072	0.414770519669743
K03417	0.612743581812558	0.54	0.56570268899036	0.621301775147929	0.651138716356108	0.606398737251093
K03420	0.436900711413548	0.543611111111111	0.488077118214105	0.435281065088757	0.45703933747412	0.470137202525498
K03421	0.555521187751315	0.488611111111111	0.517757483510908	0.526257396449704	0.673395445134575	0.53482272948033
K03422	0.566656356325394	0.541388888888889	0.519660071029934	0.513683431952663	0.634920634920635	0.541634288489558
K03424	0.370244355088153	0.308888888888889	0.562404870624049	0.451923076923077	0.296583850931677	0.399993929091792
K03425	0.598360655737705	0.508888888888889	0.501775748351091	0.548261834319527	0.581435472739821	0.554091792132103
K03426	0.365295391277451	0.387222222222222	0.481227803145611	0.527736686390533	0.37008281573499	0.417660271976688
K03427	0.416022270337148	0.508055555555556	0.572044647387113	0.574704142011834	0.561249137336094	0.517963817387081
K03429	0.450974327250232	0.472777777777778	0.576357179096905	0.401627218934911	0.472912353347136	0.462354298203011
K03430	0.602536343952985	0.578888888888889	0.567732115677321	0.59060650887574	0.592305037957212	0.586856483729966
K03431	0.378595731518713	0.274722222222222	0.528919330289193	0.432692307692308	0.253105590062112	0.382679698882953
K03432	0.532632230126817	0.543333333333333	0.531963470319635	0.518860946745562	0.628364389233954	0.537457503642545
K03433	0.539901020723786	0.514861111111111	0.537037037037037	0.518676035502959	0.653381642512077	0.535611947547353
K03435	0.550726879059697	0.467916666666667	0.505327245053272	0.504622781065089	0.636473429951691	0.538623118018456
K03436	0.257346118156511	0.286388888888889	0.464485032978184	0.413091715976331	0.283126293995859	0.34624210781933
K03437	0.400247448190535	0.292777777777778	0.52181633688483	0.368713017751479	0.265873015873016	0.369493686255464
K03438	0.358799876275905	0.287222222222222	0.579908675799087	0.392011834319527	0.253105590062112	0.372650558523555
K03439	0.25487163625116	0.276111111111111	0.546423135464231	0.40051775147929	0.331435472739821	0.355858426420593
K03442	0.548097742035261	0.488055555555556	0.641045154743785	0.578772189349112	0.484989648033126	0.542611704711025
K03444	0.573151871326941	0.567222222222222	0.568493150684932	0.481878698224852	0.685817805383023	0.573573336571151
K03445	0.621094958243118	0.518472222222222	0.520674784373415	0.60207100591716	0.649413388543823	0.591901408450704
K03446	0.602845654191154	0.545	0.545154743784881	0.625	0.727570738440304	0.616336813987373
K03448	0.536653263223013	0.454444444444444	0.492516489091832	0.47448224852071	0.456176673567978	0.499575036425449
K03449	0.579647386328487	0.422222222222222	0.604261796042618	0.612795857988166	0.520531400966184	0.539564108790675
K03450	0.488400866068667	0.498333333333333	0.576357179096905	0.463387573964497	0.564699792960663	0.519499757163672
K03451	0.395607794618002	0.390555555555556	0.555555555555556	0.606878698224852	0.48567977915804	0.484173142302088
K03453	0.521806371790906	0.349722222222222	0.552511415525114	0.575073964497041	0.435645272601794	0.483638902379796
K03455	0.694710794927312	0.5425	0.600963977676306	0.581730769230769	0.644409937888199	0.625139630888781
K03456	0.457315187132694	0.532222222222222	0.4337899543379	0.503698224852071	0.66959972394755	0.518291646430306
K03457	0.365914011753789	0.441944444444444	0.506595636732623	0.495931952662722	0.369737750172533	0.431113404565323
K03458	0.353850912465203	0.298055555555556	0.535261288685946	0.530325443786982	0.324534161490683	0.407024040796503
K03459	0.63996288277142	0.472777777777778	0.47869101978691	0.665310650887574	0.642167011732229	0.581993686255464
K03462	0.541602227033715	0.412916666666667	0.484018264840183	0.591346153846154	0.568150448585231	0.507837542496357
K03464	0.512217754407671	0.490555555555556	0.511415525114155	0.489644970414201	0.572118702553485	0.523706896551724
K03465	0.407361583668419	0.440833333333333	0.471080669710807	0.389792899408284	0.419427191166322	0.423670471102477
K03466	0.360655737704918	0.374166666666667	0.568493150684932	0.394600591715976	0.348343685300207	0.407485429820301
K03468	0.617847200742345	0.546111111111111	0.516235413495687	0.598372781065089	0.6243961352657	0.58584871296746
K03469	0.381688833900402	0.37	0.546676813800101	0.4375	0.349723947550035	0.409804516755707
K03470	0.481286730590783	0.33	0.612125824454592	0.406434911242604	0.437025534851622	0.432606847984458
K03471	0.466439839158676	0.528333333333333	0.585743277524099	0.42862426035503	0.524327122153209	0.503308644973288
K03472	0.607175997525518	0.560277777777778	0.495053272450533	0.618897928994083	0.660973084886128	0.590365468674114
K03473	0.644293226105784	0.553888888888889	0.524099441907661	0.58801775147929	0.69168391994479	0.5909725594949
K03474	0.689452520878441	0.529444444444444	0.572805682394724	0.579881656804734	0.692374051069703	0.610387323943662
K03475	0.52644602536344	0.537222222222222	0.527143581938103	0.604659763313609	0.420807453416149	0.514989072365226
K03476	0.469842251778534	0.426111111111111	0.490867579908676	0.540310650887574	0.459799861973775	0.463665614375911
K03477	0.631456851221775	0.534861111111111	0.511161846778285	0.620007396449704	0.61783988957902	0.589673385138417
K03478	0.470770182493041	0.459444444444444	0.529426686960934	0.544378698224852	0.66304347826087	0.534391694997572
K03480	0.328487472935354	0.442777777777778	0.431506849315068	0.537721893491124	0.341097308488613	0.404947790189412
K03481	0.398700896999691	0.427777777777778	0.600710299340436	0.511834319526627	0.423567977915804	0.474338271005342
K03482	0.598515310856789	0.588194444444444	0.539573820395738	0.638313609467456	0.625431331953071	0.600163914521612
K03483	0.38509124652026	0.447777777777778	0.52257737189244	0.512943786982249	0.415976535541753	0.452203739679456
K03484	0.250541292916796	0.339444444444444	0.475139523084729	0.504437869822485	0.271048999309869	0.367854541039339
K03485	0.620167027528611	0.538055555555556	0.518518518518518	0.590236686390533	0.644582470669427	0.587166100048567
K03486	0.490566037735849	0.440833333333333	0.537544393708777	0.521449704142012	0.397342995169082	0.477604419621175
K03487	0.542220847510053	0.486388888888889	0.512176560121766	0.441198224852071	0.616114561766736	0.526074550752793
K03488	0.353541602227034	0.325	0.484779299847793	0.557322485207101	0.322463768115942	0.40119596891695
K03489	0.384163315805753	0.468055555555556	0.508244545915779	0.538831360946746	0.411490683229814	0.448913307430792
K03490	0.494587070832045	0.480277777777778	0.553272450532725	0.566937869822485	0.630607315389924	0.541555366682856
K03491	0.353850912465203	0.434722222222222	0.522831050228311	0.586908284023669	0.335231193926846	0.436079407479359
K03492	0.416022270337148	0.399166666666667	0.553779807204465	0.529215976331361	0.4283988957902	0.456125546381739
K03493	0.49164862356944	0.626111111111111	0.6519533231862	0.492233727810651	0.469289164941339	0.539473045167557
K03495	0.474481905351067	0.326666666666667	0.590055809233891	0.424926035502959	0.460144927536232	0.445974987858184
K03496	0.522424992267244	0.408333333333333	0.639269406392694	0.49741124260355	0.381124913733609	0.462694269062652
K03497	0.432725023198268	0.3575	0.597412480974125	0.465236686390533	0.321083505866115	0.417544924720738
K03498	0.453758119393752	0.308333333333333	0.594114662607813	0.495192307692308	0.292788129744651	0.42636595434677
K03499	0.468914321064027	0.303611111111111	0.601217656012177	0.464497041420118	0.273809523809524	0.415195483244293
K03500	0.38230745437674	0.380555555555556	0.544647387113141	0.429363905325444	0.275189786059351	0.403721466731423
K03501	0.319208165790288	0.248611111111111	0.549467275494673	0.393121301775148	0.31935817805383	0.371393880524526
K03502	0.401175378905042	0.395277777777778	0.570522577371892	0.450073964497041	0.303140096618358	0.411431520155415
K03503	0.556139808227652	0.463611111111111	0.547945205479452	0.539201183431953	0.670634920634921	0.554826372025255
