species	fc	auroc	p.val	p.adj
K09251	0.0753930917056422	0.5419317629917435	0.03450240271139027	0.06570902886500109
K09252	0.05436794060016647	0.5367107819329772	0.2215041483112974	0.3043816721050908
K09257	6.250108055301358e-4	0.4881860126274891	0.6009817024839612	0.6792852292213571
K09272	-0.053306546420030555	0.4728630403108305	0.06256820655204062	0.10653509738264463
K09273	0.1029179276927009	0.514661243322001	0.21512764260333617	0.29705613555103966
K09291	-0.06836224070692987	0.44352234094220494	0.12930495716162954	0.19466709580256683
K09313	0.05860514233118131	0.5392241379310345	0.03589486216691751	0.06786499245012725
K09338	0.36010024205463304	0.6019669742593492	8.800507289397075e-5	6.182771334230753e-4
K09377	-0.05819004314498174	0.4687712481787275	0.014793702264681128	0.03342343127393876
K09384	-0.04996690343249238	0.4386656143759106	0.06103960338266307	0.10437877147658743
K09388	0.0863477931720778	0.52582564351627	0.17110251217179484	0.24591155995061031
K09405	0.077068255487133	0.5238040310830501	0.22459987604154574	0.3076260354529092
K09420	-0.07036190056788164	0.45766755706653717	0.0029243342289556307	0.009209453203223295
K09421	-0.023663949860388757	0.4713756677999029	0.04383635626140116	0.07970702035644485
K09422	-0.0612244542231312	0.48316537153958233	0.3808317800292736	0.4715878450922897
K09423	-0.13813520936900503	0.4183098591549296	0.0055099018826741215	0.015041616155344075
K09456	0.33200194432059704	0.5855998057309374	9.797573034473483e-4	0.003996190893075271
K09457	0.005704500838381437	0.5072547353084021	0.7410541662263672	0.7987921263320801
K09458	-0.01885741510564241	0.4267423506556581	0.008831331535009465	0.02194727971290231
K09459	-0.0017783811889661458	0.49150679941719283	0.5221366148904022	0.6078730823142323
K09461	0.031026062245948137	0.5260199125789218	0.030240224935344173	0.059255829938755174
K09469	-0.0759268717752209	0.4501396308887809	0.010167786318389726	0.02466253450391263
K09470	-0.013043029530655375	0.5024647887323944	0.8871629734866254	0.9153542742005326
K09471	0.19292731963459858	0.5570968916949975	0.060267376286091245	0.10328977471444777
K09472	0.2551590291661194	0.5946940262263234	6.061984970844314e-4	0.0027945946772091022
K09473	0.044452256558541105	0.5223530840213696	0.6252000337518835	0.6994046222045048
K09474	0.15104936598618104	0.5594038368139874	0.044359322358187736	0.08041896293513752
K09475	0.3225273951183505	0.5845252549781448	0.0015121615574009706	0.005490299036569932
K09476	0.37369990265059044	0.5948336571151044	2.102942182613532e-4	0.001216666254507945
K09477	0.25157583069742223	0.5745446818844099	0.005909411847476731	0.01591919107574582
K09478	1.1051179095075855e-5	0.5111947547353084	0.2864040718455052	0.37368285903411413
K09482	0.2506878997322473	0.563465274405051	5.78402159414626e-4	0.002693904671044116
K09485	-0.024359055128709402	0.4787761049052938	0.12198767992171873	0.18533460538145008
K09486	-0.13983742968991797	0.44018334142787763	0.001066197687494562	0.004251630047657065
K09487	-0.1900151457287814	0.43383317144244776	0.0016522219001124149	0.005907157400177196
K09488	-0.19585102732186743	0.442557066537154	0.007540423924534137	0.019362192485367677
K09489	-0.07559807828713143	0.4628946090335114	0.010786582288407785	0.025814459116812252
K09490	-0.1825692218039779	0.4472559494900437	0.013138934265344236	0.03027816398633065
K09493	-0.12990376844396564	0.44188926663428846	0.0011252839845044419	0.0044008586566957435
K09494	-0.08520294093220708	0.4626517727051967	0.008083909282048541	0.020441035708422168
K09495	0.17738627608314478	0.5299052938319573	0.047445671244251475	0.08477769873046283
K09496	-0.0656535919471911	0.4586328314715882	0.0038885274736098294	0.011520758306356123
K09497	-0.07199847255967672	0.46699854298203014	0.025763033090715023	0.05189793067526918
K09498	-0.08148277655975908	0.4638538125303545	0.010071198821588547	0.02448544823524966
K09499	-0.08505800461051506	0.45609519184069935	0.0022491056960563765	0.007498590030229872
K09500	0.20828865046468703	0.6282357940747936	1.5227223770786225e-7	3.681840884395271e-6
K09502	-0.006448136162019935	0.4853569694026227	0.22507804751011548	0.30806880040312606
K09503	-0.1280494163924507	0.46325886352598344	0.18497392035536112	0.26224693217374756
K09506	0.20939298173528673	0.5799113647401651	0.0017347223039811954	0.006114185169769787
K09507	-0.004127225967575967	0.4989254492472074	0.7578799809362464	0.8126344855570617
K09510	-0.13936052704479313	0.44708596406022344	0.006710090753057349	0.017657549434525705
K09512	-0.13868316659898464	0.4556580864497329	0.02295354446135001	0.04747671507801334
K09516	0.13200520129183677	0.5723955803788248	0.0012602997079218525	0.004796978074889156
K09517	-0.021443885046715794	0.48549660029140357	0.9395064314496813	0.9551148450073118
K09523	0.10943777062554355	0.5703071879553181	0.0024106303355007075	0.00792092702144078
K09527	-0.06841663302145909	0.4730026711996115	0.5916953719321458	0.6707842139515311
K09530	0	0.5140541525012142	0.02360406851462926	0.04850694007591728
K09531	-0.02003906357232681	0.47277804759592035	0.0023050028180840888	0.007640123924107885
K09533	-0.08688531953776876	0.4592763477416222	0.012641909937699695	0.029311102755581776
K09540	-0.043294359341841275	0.46771491015055855	6.116117118532699e-4	0.0028139798541311524
K09552	-0.11114946963131078	0.46067265662943174	0.23208500412222344	0.31543417184218137
K09553	0.13696625651113387	0.5650254978144731	0.008983141839661535	0.022268897891713154
K09560	0.03465525684448183	0.5018455560951919	0.4801158887776771	0.5688593826670273
K09561	-0.16164514997249396	0.45763720252549783	0.05497763158276521	0.09563679406098781
K09564	-0.026316642407876782	0.48082807187955323	0.0862593937083055	0.1389899689993053
K09565	-0.3486407610360085	0.4208899951432734	0.0044147858413110235	0.012775417012597014
K09566	-0.08909438007115104	0.4641937833899951	0.3925910034795242	0.48341301530801717
K09571	0.09020460112722452	0.5493382710053424	0.05835864826642334	0.10043868996353167
K09580	-0.10000607756714162	0.44673992229237497	0.05547444477581668	0.09639563306938001
K09584	0.14531111336968403	0.5407418649830015	0.0253819738187282	0.05134758926872388
K09607	0.04043989091208442	0.516822486644002	0.49105015570192867	0.5787974497864635
K09612	0.019072861278492715	0.505652015541525	0.906881674479227	0.9309196093122393
K09645	0.08698768694142305	0.5257649344341914	0.09175019968162501	0.14626710189725992
K09650	0.11546375999992248	0.5889813016027198	8.546778325291271e-5	6.022090697433331e-4
K09656	0.13807215918736607	0.5284422049538611	0.09924228767390675	0.15595617422499322
K09660	0.0014207865415749954	0.4990286546867412	0.9334066021348943	0.9507361741335575
K09663	-0.17044268955735437	0.4470009713453132	0.04955365359009931	0.08804988034604423
K09667	0.13281383143203168	0.6247753763963089	5.229281052621104e-8	1.5999588759077264e-6
K09668	-0.0895838376457199	0.4644123360854784	0.042589531129275354	0.07790290184717992
K09669	0.3057965972407523	0.6177209810587664	4.814214110693271e-6	5.8379684833178316e-5
K09680	0.13572246505699695	0.5838938805245265	1.5815742483171746e-4	9.860049486961695e-4
K09681	-0.044602140780408576	0.4211449732880039	0.002122437541614828	0.007160301375549601
K09682	-0.04975473541585145	0.4825218552695483	0.13949648186394484	0.20749710419365766
K09683	0.3257021765639594	0.5927027683341428	9.507312870151718e-4	0.003902511552221719
K09684	-0.03146035609542458	0.44746843127731906	0.19915457010027665	0.27867627179379084
K09685	0.014678192769424211	0.506708353569694	0.5416661003451069	0.6258465981474692
K09688	0.3448335607797154	0.6321454589606605	4.99562972766654e-7	9.417117176205528e-6
K09689	0.3267828539966666	0.6155597377367654	1.4060883923638912e-5	1.375822037054705e-4
K09690	-0.08156619470156054	0.34994536182612923	8.589202325458912e-9	4.166286859696686e-7
K09691	-0.08002463019189868	0.37033147158814955	1.5720314314101667e-6	2.3410095071628783e-5
K09692	-0.10816974003972787	0.3670410393394852	4.4976605730569104e-7	8.621419243052462e-6
K09693	-0.10856332346549034	0.38141694997571635	2.9281010078416495e-5	2.5456878161071386e-4
K09694	0.0723454136018829	0.546824915007285	0.12513884595715097	0.1894611281216355
K09696	-0.08861575942934678	0.40699975716367165	0.001070165169319317	0.004260458644648548
K09697	-0.07954053814648163	0.43185405536668287	0.01250487020069648	0.02903568080751328
K09698	0.026340838577530334	0.5423810101991258	0.036218997870365977	0.0683401632017935
K09699	-3.112661117622359e-4	0.48904808159300633	0.9002761450186307	0.9253059618668799
K09700	0.14212561157092998	0.5603812530354542	1.8204653631936907e-4	0.0010954464420730567
K09701	0.008532822385947516	0.5162943176299175	0.9873044579903448	0.9910418881152294
K09702	0.008711906287496622	0.5104116075764935	0.7478971057078432	0.8043336495093564
K09703	0.08627362945450552	0.5433159300631374	0.006293746607437756	0.016750167850990764
K09704	0.07918445571285197	0.5913489558037882	5.869826819937529e-5	4.5266178271706557e-4
K09705	-0.018670434209294002	0.4734883438562409	0.4059136060245102	0.49593652832513874
K09706	-0.08192028376268107	0.3950400679941719	1.6358153709636114e-4	0.0010142565296972351
K09707	0.0278648851985071	0.5241015055852355	0.3134942080795753	0.4031436186991628
K09710	-0.001664856823125833	0.4639813016027198	0.4106497086244556	0.500493095159728
K09712	0.25023400115272054	0.5655961631860126	0.015054195409700544	0.03386768226362212
K09713	0.14500908374021346	0.5236886838271005	0.059396802887104805	0.10196408436920991
K09716	-0.04649918577385416	0.483226080621661	0.5550067384297844	0.6378327945982281
K09717	0.1896164345154618	0.5340881495871782	0.024570371275701497	0.0499379927179881
K09720	0.23953553997210564	0.556799417192812	0.0011328584421952392	0.0044240986291915205
K09721	0.11450179838962574	0.5163064594463331	0.13466760532515876	0.20136857149654847
K09722	0.21451286021087385	0.537682127246236	0.014326844850096832	0.03249787590034796
K09723	0.20498768329456882	0.5433402136959689	0.005599671737749556	0.015239612957166514
K09724	0.1411183855188179	0.5281447304516755	0.05484341673450133	0.09544506237649486
K09725	-0.010679899656486674	0.5006677999028655	0.7857594525307077	0.8345415814261389
K09726	0.2571929721912735	0.562682127246236	0.00503796323816319	0.014065998580160288
K09727	0.08315557911913096	0.5110065565808646	0.273114995683444	0.359885670144409
K09728	0.15733054620802303	0.5254613890237979	0.05278350764558071	0.09252816291771584
K09729	0.18262295405040382	0.6070483244293347	1.7265280024103546e-5	1.6428863946380828e-4
K09730	0.19604898236038656	0.5384288489558038	0.011176763889223063	0.026604176163605466
K09733	0.21918779954201	0.542599562894609	0.009742374552357047	0.023806344033278675
K09735	0.15077866297205572	0.5226869839728023	0.09872505151147282	0.1552704200818043
K09738	0.14264525400366007	0.5215213695968917	0.08452569209884109	0.13700572986371093
K09739	0.11419713619250234	0.5154140359397765	0.15520189339744284	0.2270377090799297
K09740	0.1941403446607067	0.563507770762506	0.001643916524928457	0.005882751217186628
K09741	0.05345141355546093	0.4989800874210782	0.5687031804938731	0.6503786372669293
K09744	0.012759006817373424	0.5015298688683827	0.7479140170233449	0.8043336495093564
K09746	0.10656178178913464	0.5458292860611947	0.0253196087279286	0.05127891370753907
K09747	-0.03784724281360973	0.40351505585235553	4.1814372035816445e-4	0.0021026127025595438
K09748	-0.004834154332650938	0.45032175813501707	0.13023568098997293	0.19580889099891036
K09749	-0.12706114546717573	0.3991682855755221	7.205051839726467e-6	8.027477224793283e-5
K09758	0.09659312066015086	0.5725291403593977	0.0021205652341944603	0.007157020126439088
K09759	-0.0860993479937899	0.3875607090820787	4.6550953726373856e-5	3.6883748694552194e-4
K09760	0.014341612741382929	0.5139813016027198	0.39342786366092786	0.4841018801891231
K09761	-0.024809724219318978	0.38930913064594463	2.062955671388309e-5	1.8972037417218496e-4
K09762	-0.06701690137163863	0.36092156386595436	6.80838220215627e-8	1.962343493411345e-6
K09764	0.23028884994640128	0.6503096163186013	9.36210886592903e-10	8.657395158121471e-8
K09765	-0.03281325321362391	0.4049720738222438	1.5048432945906817e-4	9.470750323155754e-4
K09766	-0.17508487103180473	0.3961146187469645	5.839014462219521e-6	6.790842112128113e-5
K09767	0.031531940507173936	0.5231240893637689	0.36775658245052645	0.45861476930458345
K09768	-0.09360515184169563	0.36303423992229233	7.377952692582475e-8	2.066606115123014e-6
K09769	-0.032739767054741215	0.46060587663914526	0.23296569644319803	0.31657706101907074
K09770	-0.19532547352275373	0.3818540553666829	2.3620045596632046e-7	5.09207216046634e-6
K09771	0.2531253374056987	0.5732455075279261	0.010756884123134247	0.0257838657221959
K09772	-0.050871394919233	0.3786121903836814	7.477474340022001e-6	8.26157060762153e-5
K09773	0.02944913851470139	0.5285029140359397	0.17914432348671228	0.2554388050433404
K09774	0.1121321509181974	0.5705135988343857	0.016761701716512922	0.03689522334113456
K09775	-0.027576619942786613	0.4393455560951918	0.025678755219299722	0.0517806077996272
K09776	-0.1551621543897016	0.45982272948033026	0.023480113032447982	0.04832711492189488
K09777	-0.04528714971037322	0.4178666828557552	0.0018716369392039129	0.006490353902078085
K09778	0.2556379842100908	0.6333353569694026	1.0893061563876927e-8	4.980132456358675e-7
K09779	-0.046417400764914483	0.4152319086935406	0.0058680279584524524	0.015855381596158683
K09780	0.3930748143385453	0.6045774647887323	5.610322518556643e-5	4.3456782507417816e-4
K09781	0.2913962836933816	0.5819572608062166	0.0016722561651714152	0.005949372895321381
K09786	0.14099349585626705	0.5447122389509471	0.09997793196010729	0.15683779308669957
K09787	-0.04578912517986257	0.40336935405536667	5.393370039968588e-4	0.002546246805219592
K09788	0.14539520815344048	0.6142241379310345	2.9933951298133366e-5	2.593949701270707e-4
K09789	0.1600450402354252	0.5843309859154929	2.7137087533524173e-4	0.0015022653537173612
K09790	0.054977183044287406	0.5787093249150074	3.366905298491929e-4	0.0017769324722843188
K09791	0.1427735782547735	0.5464667314230209	0.09312518087623411	0.1479845812765566
K09792	-0.1540569010733322	0.3870811073336571	7.102204789599698e-5	5.246510344751734e-4
K09793	0.16436207603216102	0.6182552209810588	7.335220808535325e-8	2.0618968739186755e-6
K09794	0.3330548490593119	0.5920653229723167	6.620235456979984e-4	0.002987179413515358
K09795	0.17426699436950874	0.5864800874210782	4.913468173803892e-4	0.0023766724489012172
K09797	0.1346338792024456	0.5695179698882953	0.0024644002623430694	0.008051048906340499
K09798	0.1586309401007823	0.606477659057795	6.597988984835546e-5	4.95160399758177e-4
K09799	-0.13706486117159505	0.45046138902379795	0.10956123046855558	0.16933351241060027
K09800	0.17047657744412797	0.6314776590577951	4.2347014606036737e-7	8.196362559392269e-6
K09801	0.1705774583643299	0.5390662943176299	0.2469698274769596	0.3323147796987844
K09802	0.40202869307215017	0.5991804273919379	1.306199161370536e-4	8.393226436754937e-4
K09803	-0.023381429183721	0.466822486644002	0.7561161043643038	0.8115088518912624
K09805	0.24330904262362563	0.5878338999514328	3.549664137270092e-4	0.0018552942320619963
K09806	0.14232645588809945	0.5811498300145701	2.7369320364445393e-4	0.0015089855897645105
K09807	0.08906768134641223	0.6028108305002429	7.041910958793807e-6	7.889915729183765e-5
K09808	0.1555118958375668	0.6220313258863526	2.133032437345861e-7	4.749640866365606e-6
K09809	-0.05495665741654537	0.36338635259834867	4.4746816623059883e-7	8.598090005711144e-6
K09810	0.11037824630413419	0.599265420106848	2.136605130909075e-5	1.9506060218640262e-4
K09811	0.05995802096758508	0.4762202525497814	0.7620736634753172	0.8151534211303144
K09812	-0.01937460613342299	0.40141452161243324	6.772630060461069e-4	0.003036993919445761
K09815	0.023900704238814817	0.5603144730451676	0.003957998497437831	0.011704787378110761
K09816	0.01887168681974248	0.5452464788732394	0.015574377285543006	0.034776186844898645
K09817	0.015002692537198825	0.526013841670714	0.12140291453940266	0.18462247852436403
K09819	0.1703446371568415	0.5447365225837786	0.07089015938895082	0.11847294494518988
K09820	0.08511249813716347	0.5180730937348227	0.2550063787743504	0.3411664552892629
K09823	0.3291825722623078	0.5841731423020884	0.001390718086493381	0.005169702045820021
K09824	0.1985042828257413	0.5943844099077221	3.963777944773206e-4	0.0020148149233655496
K09825	-0.01591617171859422	0.43172049538610974	0.03432507419776041	0.06544965609855802
K09834	-0.005072129546986088	0.4919864011656144	0.7906541753204914	0.8385087274596067
K09835	0.10760616413142898	0.5261595434677028	0.1574058705437542	0.22962840641400417
K09841	0.05118631731340313	0.513738465274405	0.20023815398265343	0.2797005293998258
K09846	0.010174807636601321	0.5151529868868383	0.1898748500443741	0.26857297868118707
K09857	0.15992289778848923	0.5626942690626519	0.019937989711368065	0.042340285145203674
K09858	-0.0034750804950253885	0.4899040796503157	0.6984842454158839	0.7628378955861617
K09859	0.1815254572281908	0.5515480815930064	0.009151619934763211	0.022609458947541388
K09860	0.010306009569358336	0.5059494900437106	0.7761451328144595	0.8262815676788801
K09861	0.020029004097795275	0.5282904322486643	0.11201914472971186	0.1726961814583058
K09862	0.04300922729699807	0.49625424963574555	0.7148823770414072	0.7762611669894068
K09866	-0.21692807475826	0.4324125789218067	0.009855980092565253	0.024043030247272792
K09878	0.018248839300714446	0.518522340942205	0.25320220251812353	0.3389807339333007
K09880	-0.030226175272072654	0.49405658086449733	0.533743184914258	0.6186362092545896
K09881	0	0.4968491986401165	0.5825487878311522	0.6628051144512833
K09882	0.12389592000956391	0.5587846041767849	0.04604195425610458	0.0827804516052141
K09883	0.052590325607349976	0.525321758135017	0.07684562113866567	0.12706441824113188
K09888	-0.029326622574610585	0.4160454103933949	0.001878700756921993	0.006509174443081208
K09889	0.023804188632834202	0.5199186498300146	0.573614732078745	0.6542086299191996
K09890	0.37764643628403455	0.5885745507527926	5.666285787342407e-4	0.0026468175829893626
K09891	0.27687800297859594	0.5722498785818358	0.008659070490462772	0.021600158592546676
K09892	0.2021017901102149	0.6123664400194269	2.9890720936176507e-6	4.0097923279474554e-5
K09893	0.3145620902908538	0.5746903836813987	0.006495768489906517	0.01720589388716881
K09894	0.27207045082421394	0.570495386109762	0.010764075180818677	0.0257838657221959
K09895	0.2979688978369395	0.5785696940262263	0.0026172556589545426	0.00843267264762389
K09896	0.2980038137328086	0.5713635259834872	0.006898830596697048	0.018046760077844465
K09897	0.28249360616587244	0.5678241864983001	0.014616895768098104	0.033070934537889764
K09898	0.26572704876910513	0.5666707139388053	0.011053514677154208	0.026350227526749093
K09899	0.31255828623569204	0.5777258377853326	0.004050316884465666	0.011931132352665146
K09900	0.26694825491552	0.5657297231665858	0.014280269921055577	0.03241996210673434
K09901	0.3423586627621956	0.5840638659543468	0.0013015094524437831	0.004912622822221887
K09902	0.28734333935651524	0.5753946090335114	0.003929121227939758	0.011623711181948966
K09903	-0.006502315381700923	0.4467642059252064	0.16198713336501977	0.23484739309617866
K09904	0.2748751320677941	0.5690080135988345	0.009104050031374156	0.022519501865541483
K09906	0.2968441230867802	0.577349441476445	0.0033377914004855125	0.010228093447943856
K09907	0.2800744900824847	0.569991500728509	0.009264109677619814	0.022800323524702855
K09908	0.2969855143865944	0.5775679941719282	0.004509454979570782	0.012964479350374258
K09909	0.3124653403944772	0.578357212238951	0.0033322268267612642	0.010222855536785907
K09910	0.338336969113306	0.5801299174356483	0.001883164244557367	0.006519434928041055
K09911	0.3062090861066904	0.5752671199611461	0.005706245196656079	0.015503135430122647
K09912	0.35211072481549205	0.5855330257406508	8.634340969846388e-4	0.0036207792522471275
K09913	0.2635783048409436	0.5702707625060709	0.008071624324868187	0.020416461527607767
K09914	0.24073511651721272	0.6120932491500728	6.540361238371872e-6	7.443286645386015e-5
K09915	0.3281331529853218	0.5850594949004371	0.0011443747801629378	0.004460314246053978
K09916	0.3322892383501254	0.5784179213210296	0.0020578116126259705	0.006968876704316558
K09917	0.26583250322075636	0.5590395823215153	0.02602242516336406	0.05228805056189975
K09918	0.3523234181119864	0.5800752792617776	0.001559103348952151	0.005629898838363305
K09920	0.3968362610323297	0.5938016027197669	2.674149629318112e-4	0.0014896960995256009
K09921	0.1553310904971924	0.5455135988343857	0.15440505146789518	0.22603831145143655
K09922	0.1360984814405926	0.5994232637202526	4.55766171714167e-6	5.6473830155548266e-5
K09923	0.34830185240018113	0.5960296260320544	1.8465588543858935e-4	0.0011052953865041222
K09924	0.22080406968614674	0.6232455075279262	3.517341915504346e-7	6.9430409275029955e-6
K09925	0.1044911485150036	0.5710235551238465	0.0037596477254113747	0.011247836651240123
K09927	0.22814553950024394	0.5977112676056338	1.1023126444609233e-4	7.418694658787347e-4
K09928	0.15129601521040376	0.5306641573579407	0.052872380843640876	0.09266110723165259
K09929	-0.02713197308025506	0.5092945604662458	0.9820202355419707	0.9876069499034611
K09930	0.005687837842476411	0.5165796503156872	0.7859972759861809	0.834682730005349
K09931	0.04645037507433995	0.5269366197183099	0.05616874469569666	0.09734692027326076
K09932	0.0607424558412371	0.521873482272948	0.6385778060416492	0.7109708113451811
K09933	0.3640011573573791	0.5924052938319573	3.779284246105963e-4	0.0019421321820266755
K09934	0.3645634356333023	0.590851141330743	3.023378131497001e-4	0.0016239898825820395
K09935	-0.05129950457198787	0.4233669256920835	0.010448143098404725	0.025178727157773275
K09936	-0.05713883446458254	0.40895458960660513	0.0024913749378167953	0.008115842600463804
K09937	0.38187397872005235	0.5845738222438077	0.0010502762189317227	0.004206852937364418
K09939	0.18429778092110527	0.6000424963574551	1.8018706109401705e-5	1.6923117721403844e-4
K09940	0.29932605931633766	0.6209021369596892	2.305468125296528e-7	4.997274914641384e-6
K09942	-0.5171097375630693	0.36404201068479847	2.858423383328051e-7	5.830450772916576e-6
K09945	0.0390726959523273	0.5277926177756193	0.5244617658305102	0.6099551677166241
K09946	0.1505508878363569	0.5881192326372026	1.670864623664059e-4	0.0010263882688222078
K09949	0.1649582828874771	0.6094645458960661	2.452689335941116e-5	2.1947293214186252e-4
K09951	-0.03213361119552134	0.4331410879067508	0.013823508829925736	0.03160851185457293
K09952	-0.039551448544793935	0.44253885381253033	0.05402752290363046	0.09439686903105211
K09954	0.20613647210850336	0.5572243807673628	0.010724785539129034	0.025736250064486113
K09955	0.028512342753260016	0.5446879553181156	0.061993957689998824	0.10580603592017607
K09957	0.05436168905536554	0.5328496843127732	0.23174250576276467	0.3150763345313268
K09958	0.003263066027098674	0.5080257406508013	0.7037088736151871	0.7675859165787486
K09960	0.023353575539562417	0.5187773190869354	0.5819344628020477	0.6622730545908856
K09961	0.03971254352016074	0.5248725109276348	0.4809634178056561	0.5696090499693307
K09962	-0.07577564126535064	0.454504613890238	0.16000078037581952	0.23268852063796058
K09963	-0.029001387864237664	0.4707564351627004	0.36899086563290945	0.45979359901469213
K09964	0.1525752185725605	0.5630099562894608	0.03550136722425434	0.06728934388109203
K09967	-0.07495456521836653	0.444117289946576	0.05774395922664977	0.09957797434381073
K09968	-0.07938238791850674	0.45162700339970857	0.06418983934854094	0.10880677008686196
K09969	0.0767651404243789	0.5160029140359398	0.7367329886820597	0.7952117944322639
K09970	0.08420989691352265	0.5193844099077222	0.7081206055076983	0.7710237362186887
K09971	0.0831489216909792	0.5180305973773676	0.7246427645156122	0.7851448095507619
K09972	0.2233278546605394	0.5804941719281205	0.0027007984891866954	0.008624990759325636
K09973	0.11150947461875264	0.6007102962603206	7.907338208790193e-5	5.687420926846834e-4
K09974	-0.03607509606619958	0.45738829528897523	0.1278785064276519	0.19270193571357658
K09975	0.1804851403976905	0.6112979601748422	4.621877944810393e-6	5.709167554497931e-5
K09976	-0.0793828031373826	0.4426966974259349	0.09548941078904744	0.15119790263273733
K09978	0.3174363700594272	0.5761170471102477	0.004464248183357	0.01284844222091351
K09979	0.1841839510238486	0.5892362797474503	3.249094953678977e-4	0.001730023450904703
K09980	0.3707832680652918	0.5855208839242351	3.163090559903381e-4	0.001692157727238157
K09981	-0.06914647239285283	0.4710296260320544	0.42851833682301976	0.517670974856055
K09982	0.2211375758930556	0.5704225352112676	0.01126661829298281	0.026791359368146594
K09984	0.03126673018590947	0.5172413793103449	0.6576749604609218	0.727852575190127
K09985	-0.025043281130051706	0.4921928120446819	0.8742049631058122	0.9055078751961897
K09987	-0.03691889117927927	0.4872510927634774	0.952814333039848	0.965313043725419
K09988	0.06930734729987355	0.5437287518212724	0.00879699165412906	0.021882447970167813
K09989	0.08504747367046878	0.5800024283632832	3.792186124489394e-4	0.0019475042363016868
K09991	-0.013419343673786072	0.48848955803788247	0.3851504985408485	0.4759782842772176
K09992	0.05290521184248738	0.5300206410879068	0.1635737369363186	0.23682078997877273
K09994	0.07673649682091668	0.5476991257892181	0.087861461549396	0.14117106173004346
K09996	0.17085637096629258	0.5579468188440991	0.032492881693584774	0.06260154867164065
K09997	0.3592609564401326	0.5924052938319573	4.4522745378694495e-4	0.002201507495602166
K09998	0.35885735451724576	0.5852416221466731	6.977909483767419e-4	0.0031062825933614894
K09999	0.3067281590235071	0.5786607576493443	0.003046240104483733	0.009495626971460851
K10000	0.32870724612007585	0.5826918406993686	0.001149014630637657	0.004474569113779894
K10001	0.2127219202167776	0.5615832928606119	0.044182399422336704	0.0801530187924033
K10002	0.23711827975465574	0.5633377853326857	0.024490061117765194	0.049812947121406825
K10003	0.452605544602048	0.6064290917921321	2.7038796507339313e-5	2.3925876108552195e-4
K10004	0.11340877325232324	0.5412032540067995	0.12515628262466305	0.1894611281216355
K10005	-0.2988438686324725	0.3966185041282176	9.02479473186758e-5	6.308632872759807e-4
K10006	-0.2213861724722459	0.42852719766877123	0.006699954177081082	0.0176367092914229
K10007	-0.16023405393018494	0.43141694997571634	0.010408363469805391	0.025107024478770456
K10008	-0.15036103969917114	0.4598045167557067	0.06999887414386044	0.11713105675523976
K10009	-0.06986122923976826	0.42150922778047595	0.0013477209329841077	0.005049985879363437
K10010	-0.06180538509127054	0.42269912578921803	0.002691613350241909	0.008619880918347176
K10011	0.1156789007726457	0.552112676056338	0.04370889631396091	0.07957839441328543
K10012	-0.03466828534603941	0.4550813501699854	0.15559414322005233	0.22756966525381805
K10013	0.160669477480114	0.5522705196697426	0.11739846813782107	0.17959707962237817
K10014	0.3963216162920235	0.5964181641573579	1.1306047677805964e-4	7.570674181561148e-4
K10015	0.34054093978512257	0.5862251092763477	8.172614076835671e-4	0.00345875314369644
K10016	0.3679168049767168	0.5943358426420593	3.288248760906498e-4	0.0017438679262007462
K10017	0.3725018360752461	0.5917253521126761	1.8426176551833429e-4	0.0011037668258270703
K10021	-0.07002859027148713	0.44525862068965516	0.1526592849039175	0.22393594162099645
K10026	0.018119600910238162	0.5114922292374939	0.27669190925986475	0.3636953301656021
K10027	-0.01287092679302718	0.48890845070422534	0.8976834766433364	0.9233348922546858
K10036	0.0016637902151337134	0.5013416707139388	0.9874536967169709	0.9910666360564602
K10037	-0.009901911332785321	0.4886413307430792	0.5805619497454357	0.6612786813036857
K10038	-0.010800930736697797	0.4905354541039339	0.8775166412594306	0.9082285819956767
K10039	-0.06897642366990288	0.4375971345313259	0.03167964751192011	0.061421300501419564
K10040	-0.08259692996476295	0.4224320058280719	0.004537513214470478	0.013031017191737418
K10041	-0.07670964930786152	0.42132710053423994	0.003772108678080307	0.011268165427761488
K10046	0.07921078099579486	0.5220434677027683	0.2696506933344498	0.3565610481176111
K10048	0.05395340863652847	0.5245507527926179	0.27920356311140737	0.3664091592746419
K10060	-0.1739258359034091	0.41479480330257407	0.0026777097505222254	0.008592650691974306
K10062	0.10365850882812945	0.5317144244779018	0.11957238850364749	0.1822953879464992
K10068	0.08446637070108168	0.5391452161243322	0.11413064921678973	0.17550924309289817
K10080	-0.31651913201235793	0.41744779018941236	0.0014460637637393973	0.005320738779161381
K10082	-0.026422927613980265	0.47747085964060226	0.09431339963193684	0.14957398207178182
K10085	-0.04434795048807317	0.47566779990286545	0.05288264322208709	0.09266110723165259
K10094	0.1465705478783943	0.5702464788732394	0.013456307902064202	0.03095573434381745
K10107	0.34131871674502384	0.6260745507527926	2.254764504661111e-6	3.145732000885639e-5
K10108	0.34244662769847606	0.584051724137931	7.928589550023624e-4	0.0033836872248089018
K10109	0.19601468464961888	0.5580803788246722	0.03125669792633068	0.0607196659350331
K10110	0.29538072266224746	0.5750546381738708	0.006202020049804524	0.016544959589602615
K10111	0.32305260645680434	0.5812773190869354	0.002295598762560358	0.007621656158667633
K10112	-0.04956240975516089	0.40640480815930063	0.0012272915869821343	0.004696057996365021
K10117	-0.06958479995766893	0.40054031083050023	3.873556253905388e-4	0.001975265384603677
